Date,Event,Category,TV Spends,Print Spends,OOH Spends,Digital Media Spends,Meta Offline Spends,Meta Online Spends,Google Online Spends,Print Insertions,Print Impressions,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Google Online Impressions,Sales Final Output,Campaign Period Flag,Weekday Flag,,,,
22-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","35,73,23,974",FALSE,FALSE,,,,
23-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","34,12,35,622",FALSE,FALSE,,,,
24-08-2024,3rd & 4th week,All,0,1425311.68,1876750.7,229153.56,166228.09,75565.05,475152.01,2,21121880,"19,09,613","66,49,123","94,45,631","77,57,583","36,23,86,281",TRUE,TRUE,,,,
25-08-2024,3rd & 4th week,All,0,1425311.68,1876750.7,229153.56,166228.09,75565.05,475152.01,2,21121880,"19,09,613","66,49,123","94,45,631","77,57,583","37,26,06,192",TRUE,TRUE,,,,
26-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","51,48,02,292",FALSE,FALSE,,,,
27-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","70,70,73,530",FALSE,FALSE,,,,
28-08-2024,3rd & 4th week,All,0,0,1876750.7,229153.56,166228.09,75565.05,475152.01,0,0,"19,09,613","66,49,123","94,45,631","77,57,583","44,16,97,475",FALSE,FALSE,,,,
29-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","31,66,84,069",FALSE,FALSE,,,,
30-08-2024,3rd & 4th week,All,0,0,0,0,0,75565.05,475152.01,0,0,0,0,"94,45,631","77,57,583","25,48,41,149",FALSE,FALSE,,,,
01-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","38,74,70,587",FALSE,TRUE,,,,
02-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","37,79,42,100",FALSE,FALSE,,,,
03-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","53,52,35,755",FALSE,FALSE,,,,
04-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","68,30,57,300",FALSE,FALSE,,,,
05-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","33,23,21,106",FALSE,FALSE,,,,
06-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","33,41,26,439",FALSE,FALSE,,,,
07-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","35,01,62,738",FALSE,TRUE,,,,
08-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","35,61,86,956",FALSE,TRUE,,,,
09-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","39,62,44,071",FALSE,FALSE,,,,
10-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","65,21,37,130",FALSE,FALSE,,,,
11-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","70,76,01,634",FALSE,FALSE,,,,
12-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","35,04,79,465",FALSE,FALSE,,,,
13-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","32,42,64,122",FALSE,FALSE,,,,
14-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","33,24,10,887",FALSE,TRUE,,,,
15-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","36,30,37,864",FALSE,TRUE,,,,
16-09-2024,Last 2 weeks,Smartphones,0,0,0,0,0,61057.22,170305.62,0,0,0,0,"76,32,152","27,80,499","1,15,05,77,944",FALSE,FALSE,,,,
17-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","72,89,65,598",FALSE,FALSE,,,,
18-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","78,62,98,981",FALSE,FALSE,,,,
19-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","44,02,21,009",FALSE,FALSE,,,,
20-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","52,08,55,320",FALSE,FALSE,,,,
21-09-2024,Last 2 weeks,Smartphones,1047324.72,698537.07,287114.85,261230.89,63769.79,61057.22,170305.62,2,21121880,"21,76,924","25,50,791","76,32,152","27,80,499","43,45,78,175",TRUE,TRUE,,,,
22-09-2024,Last 2 weeks,Smartphones,1047324.72,698537.07,287114.85,261230.89,63769.79,61057.22,170305.62,2,21121880,"21,76,924","25,50,791","76,32,152","27,80,499","28,30,47,696",TRUE,TRUE,,,,
23-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","60,79,93,009",FALSE,FALSE,,,,
24-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","48,59,09,244",FALSE,FALSE,,,,
25-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","61,47,32,090",FALSE,FALSE,,,,
26-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","29,07,00,539",FALSE,FALSE,,,,
27-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","26,21,69,669",FALSE,FALSE,,,,
28-09-2024,Last 2 weeks,Smartphones,1047324.72,698537.07,287114.85,261230.89,63769.79,61057.22,170305.62,2,21121880,"21,76,924","25,50,791","76,32,152","27,80,499","25,53,23,534",TRUE,TRUE,,,,
29-09-2024,Last 2 weeks,Smartphones,1047324.72,698537.07,287114.85,261230.89,63769.79,61057.22,170305.62,2,21121880,"21,76,924","25,50,791","76,32,152","27,80,499","45,95,05,967",TRUE,TRUE,,,,
30-09-2024,Last 2 weeks,Smartphones,1047324.72,0,287114.85,261230.89,63769.79,61057.22,170305.62,0,0,"21,76,924","25,50,791","76,32,152","27,80,499","50,22,56,958",FALSE,FALSE,,,,
01-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","65,77,62,535",FALSE,FALSE,,,,
02-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","84,73,88,808",FALSE,FALSE,,,,
03-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","41,52,86,531",FALSE,FALSE,,,,
04-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","44,52,67,050",FALSE,FALSE,,,,
05-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","74,06,95,868",TRUE,TRUE,,,,
06-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","75,22,12,127",TRUE,TRUE,,,,
07-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","80,36,42,916",FALSE,FALSE,,,,
08-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","83,98,24,132",FALSE,FALSE,,,,
09-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","1,34,50,14,881",FALSE,FALSE,,,,
10-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","58,07,64,197",FALSE,FALSE,,,,
11-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","54,33,87,286",FALSE,FALSE,,,,
12-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","57,11,19,375",TRUE,TRUE,,,,
13-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","60,05,30,367",TRUE,TRUE,,,,
14-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","80,30,85,283",FALSE,FALSE,,,,
15-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","1,73,14,34,292",FALSE,FALSE,,,,
16-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","1,17,36,16,345",FALSE,FALSE,,,,
17-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","47,00,44,151",FALSE,FALSE,,,,
18-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","46,56,21,274",FALSE,FALSE,,,,
19-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","47,22,29,983",TRUE,TRUE,,,,
20-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","55,21,74,108",TRUE,TRUE,,,,
21-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","61,95,90,201",FALSE,FALSE,,,,
22-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","79,10,93,546",FALSE,FALSE,,,,
23-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","1,26,57,36,907",FALSE,FALSE,,,,
24-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","57,62,39,548",FALSE,FALSE,,,,
25-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","57,22,27,215",FALSE,FALSE,,,,
26-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","64,42,32,724",TRUE,TRUE,,,,
27-10-2024,Full Month,All,2048699.72,2848316.29,627450.98,118871.07,22434.56,95167.32,287449.38,2,21121880,"9,90,592","8,97,382","1,18,95,915","46,93,051","77,42,50,083",TRUE,TRUE,,,,
28-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","78,88,88,534",FALSE,FALSE,,,,
29-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","1,20,79,74,387",FALSE,FALSE,,,,
30-10-2024,Full Month,All,2048699.72,0,627450.98,118871.07,22434.56,95167.32,287449.38,0,0,"9,90,592","8,97,382","1,18,95,915","46,93,051","1,80,45,28,602",FALSE,FALSE,,,,
01-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","1,08,51,10,643",FALSE,FALSE,,,,
02-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","2,12,36,70,899",FALSE,TRUE,,,,
03-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","1,38,53,03,978",FALSE,TRUE,,,,
04-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","1,52,86,42,389",FALSE,FALSE,,,,
05-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","1,18,39,89,494",FALSE,FALSE,,,,
06-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","1,20,02,59,532",FALSE,FALSE,,,,
07-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","1,18,60,38,575",FALSE,FALSE,,,,
08-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","44,09,39,236",FALSE,FALSE,,,,
09-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","40,45,52,374",FALSE,TRUE,,,,
10-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","40,30,83,946",FALSE,TRUE,,,,
11-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","33,14,52,515",FALSE,FALSE,,,,
12-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","35,46,08,890",FALSE,FALSE,,,,
13-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","46,45,52,450",FALSE,FALSE,,,,
14-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","64,37,39,797",FALSE,FALSE,,,,
15-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","32,44,33,527",FALSE,FALSE,,,,
16-11-2024,Last 2 weeks,Digital,0,0,0,0,0,20749.64,121443.71,0,0,0,0,"25,93,705","19,82,754","33,45,46,701",FALSE,TRUE,,,,
17-11-2024,Last 2 weeks,Digital,0,262500,151470.59,14376.46,3630.6,20749.64,121443.71,2,21121880,"1,19,803","1,45,224","25,93,705","19,82,754","31,37,40,207",TRUE,TRUE,,,,
18-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","33,88,63,688",FALSE,FALSE,,,,
19-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","43,39,27,341",FALSE,FALSE,,,,
20-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","46,01,50,612",FALSE,FALSE,,,,
21-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","61,86,53,462",FALSE,FALSE,,,,
22-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","37,60,39,761",FALSE,FALSE,,,,
23-11-2024,Last 2 weeks,Digital,0,262500,151470.59,14376.46,3630.6,20749.64,121443.71,2,21121880,"1,19,803","1,45,224","25,93,705","19,82,754","32,97,43,742",TRUE,TRUE,,,,
24-11-2024,Last 2 weeks,Digital,0,262500,151470.59,14376.46,3630.6,20749.64,121443.71,2,21121880,"1,19,803","1,45,224","25,93,705","19,82,754","43,36,56,395",TRUE,TRUE,,,,
25-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","38,79,78,508",FALSE,FALSE,,,,
26-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","35,06,66,720",FALSE,FALSE,,,,
27-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","43,90,11,959",FALSE,FALSE,,,,
28-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","59,60,14,501",FALSE,FALSE,,,,
29-11-2024,Last 2 weeks,Digital,0,0,151470.59,14376.46,3630.6,20749.64,121443.71,0,0,"1,19,803","1,45,224","25,93,705","19,82,754","34,14,97,923",FALSE,FALSE,,,,
30-11-2024,Last 2 weeks,Digital,0,262500,151470.59,14376.46,3630.6,20749.64,121443.71,2,21121880,"1,19,803","1,45,224","25,93,705","19,82,754","33,06,59,713",TRUE,TRUE,,,,
01-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","36,88,65,334",FALSE,TRUE,,,,
02-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","43,01,64,559",FALSE,FALSE,,,,
03-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","58,82,74,663",FALSE,FALSE,,,,
04-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","61,67,77,514",FALSE,FALSE,,,,
05-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","88,43,15,184",FALSE,FALSE,,,,
06-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","40,21,75,938",FALSE,FALSE,,,,
07-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","35,32,08,487",FALSE,TRUE,,,,
08-12-2024,2nd and 3rd week,Digital,12837.54,47677.7,728291.32,51124.19,183672.57,10135.25,120711.18,2,21121880,"4,26,034","73,46,902","12,66,906","19,70,794","35,90,26,067",TRUE,TRUE,,,,
09-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","36,60,89,781",FALSE,FALSE,,,,
10-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","37,49,01,718",FALSE,FALSE,,,,
11-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","50,37,69,351",FALSE,FALSE,,,,
12-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","69,45,08,664",FALSE,FALSE,,,,
13-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","37,09,04,276",FALSE,FALSE,,,,
14-12-2024,2nd and 3rd week,Digital,12837.54,47677.7,728291.32,51124.19,183672.57,10135.25,120711.18,2,21121880,"4,26,034","73,46,902","12,66,906","19,70,794","34,54,93,239",TRUE,TRUE,,,,
15-12-2024,2nd and 3rd week,Digital,12837.54,47677.7,728291.32,51124.19,183672.57,10135.25,120711.18,2,21121880,"4,26,034","73,46,902","12,66,906","19,70,794","37,19,11,953",TRUE,TRUE,,,,
16-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","36,35,52,003",FALSE,FALSE,,,,
17-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","51,98,72,666",FALSE,FALSE,,,,
18-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","52,81,10,493",FALSE,FALSE,,,,
19-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","65,60,14,509",FALSE,FALSE,,,,
20-12-2024,2nd and 3rd week,Digital,12837.54,0,728291.32,51124.19,183672.57,10135.25,120711.18,0,0,"4,26,034","73,46,902","12,66,906","19,70,794","35,17,86,246",FALSE,FALSE,,,,
21-12-2024,2nd and 3rd week,Digital,12837.54,47677.7,728291.32,51124.19,183672.57,10135.25,120711.18,2,21121880,"4,26,034","73,46,902","12,66,906","19,70,794","36,18,63,132",TRUE,TRUE,,,,
22-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","35,91,88,073",FALSE,TRUE,,,,
23-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","37,84,11,983",FALSE,FALSE,,,,
24-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","40,78,02,219",FALSE,FALSE,,,,
25-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","49,38,41,243",FALSE,FALSE,,,,
26-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","70,61,50,116",FALSE,FALSE,,,,
27-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","42,33,37,888",FALSE,FALSE,,,,
28-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","41,92,30,585",FALSE,TRUE,,,,
29-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","80,92,34,186",FALSE,TRUE,,,,
30-12-2024,2nd and 3rd week,Digital,0,0,0,0,0,10135.25,120711.18,0,0,0,0,"12,66,906","19,70,794","46,16,60,139",FALSE,FALSE,,,,
01-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","44,87,64,442",FALSE,FALSE,,,,
02-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","54,13,66,887",FALSE,FALSE,,,,
03-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","72,16,88,499",FALSE,FALSE,,,,
04-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","44,18,31,606",FALSE,TRUE,,,,
05-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","54,83,14,577",FALSE,TRUE,,,,
06-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","67,53,63,871",FALSE,FALSE,,,,
07-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","43,06,09,900",FALSE,FALSE,,,,
08-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","46,11,05,674",FALSE,FALSE,,,,
09-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","82,60,34,042",FALSE,FALSE,,,,
10-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","76,08,13,518",FALSE,FALSE,,,,
11-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","51,89,14,243",FALSE,TRUE,,,,
12-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","40,36,88,148",FALSE,TRUE,,,,
13-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","39,32,47,879",FALSE,FALSE,,,,
14-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","44,49,27,177",FALSE,FALSE,,,,
15-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","47,69,70,039",FALSE,FALSE,,,,
16-01-2025,Last 2 weeks,All,0,0,0,0,0,7314.39,169192.5,0,0,0,0,"9,14,298","27,62,326","51,52,30,844",FALSE,FALSE,,,,
17-01-2025,Last 2 weeks,All,153300.43,0,519257.7,354950.98,182807.31,7314.39,169192.5,0,0,"29,57,924","73,12,292","9,14,298","27,62,326","67,94,71,062",FALSE,FALSE,,,,
