Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
2023-08-05,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"608,225,289"
2023-08-06,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"870,936,625"
2023-08-07,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"443,839,800"
2023-08-08,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"451,630,402"
2023-08-09,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"507,086,943"
2023-08-10,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"492,291,655"
2023-08-11,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"552,533,403"
2023-08-12,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",2,21121880,"828,892,334"
2023-08-13,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",2,21121880,"1,156,848,838"
2023-08-14,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"586,436,111"
2023-08-15,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"610,894,990"
2023-08-16,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"808,739,654"
2023-08-17,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"2,966,005,930"
2023-08-18,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"629,645,327"
2023-08-19,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",2,21121880,"668,981,600"
2023-08-20,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",2,21121880,"981,186,049"
2023-08-21,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 27,031,396 "," 100,445 "," 288,571 "," 1,329,948 "," 5,536,495 ",0,21121880,"516,579,998"
2023-08-22,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"357,323,974"
2023-08-23,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"341,235,622"
2023-08-24,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"362,386,281"
2023-08-25,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"372,606,192"
2023-08-26,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"514,802,292"
2023-08-27,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"707,073,530"
2023-08-28,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"441,697,475"
2023-08-29,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"316,684,069"
2023-08-30,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 1,329,948 "," 5,536,495 ",0,0,"254,841,149"
2023-09-01,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"387,470,587"
2023-09-02,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"377,942,100"
2023-09-03,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"535,235,755"
2023-09-04,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"683,057,300"
2023-09-05,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"332,321,106"
2023-09-06,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"334,126,439"
2023-09-07,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"350,162,738"
2023-09-08,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"356,186,956"
2023-09-09,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"396,244,071"
2023-09-10,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"652,137,130"
2023-09-11,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"707,601,634"
2023-09-12,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"350,479,465"
2023-09-13,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"324,264,122"
2023-09-14,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"332,410,887"
2023-09-15,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"363,037,864"
2023-09-16,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 1,124,432 "," 3,898,662 ",0,0,"1,150,577,944"
2023-09-17,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",2,21121880,"728,965,598"
2023-09-18,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"786,298,981"
2023-09-19,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"440,221,009"
2023-09-20,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"520,855,320"
2023-09-21,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"434,578,175"
2023-09-22,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"283,047,696"
2023-09-23,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",2,21121880,"607,993,009"
2023-09-24,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",2,21121880,"485,909,244"
2023-09-25,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"614,732,090"
2023-09-26,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"290,700,539"
2023-09-27,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"262,169,669"
2023-09-28,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"255,323,534"
2023-09-29,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",0,21121880,"459,505,967"
2023-09-30,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 11,974,033 ", -   , -   ," 1,124,432 "," 3,898,662 ",2,21121880,"502,256,958"
2023-10-01,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"657,762,535"
2023-10-02,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"847,388,808"
2023-10-03,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"415,286,531"
2023-10-04,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"445,267,050"
2023-10-05,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"740,695,868"
2023-10-06,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"752,212,127"
2023-10-07,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"803,642,916"
2023-10-08,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"839,824,132"
2023-10-09,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"1,345,014,881"
2023-10-10,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"580,764,197"
2023-10-11,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"543,387,286"
2023-10-12,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"571,119,375"
2023-10-13,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"600,530,367"
2023-10-14,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"803,085,283"
2023-10-15,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"1,731,434,292"
2023-10-16,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"1,173,616,345"
2023-10-17,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"470,044,151"
2023-10-18,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"465,621,274"
2023-10-19,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"472,229,983"
2023-10-20,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"552,174,108"
2023-10-21,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"619,590,201"
2023-10-22,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"791,093,546"
2023-10-23,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"1,265,736,907"
2023-10-24,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"576,239,548"
2023-10-25,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"572,227,215"
2023-10-26,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"644,232,724"
2023-10-27,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"774,250,083"
2023-10-28,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"788,888,534"
2023-10-29,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",2,21121880,"1,207,974,387"
2023-10-30,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 13,904,330 "," 926,229 "," 310,371 "," 966,074 "," 6,185,879 ",0,21121880,"1,804,528,602"
2023-11-01,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"1,085,110,643"
2023-11-02,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"2,123,670,899"
2023-11-03,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"1,385,303,978"
2023-11-04,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",2,21121880,"1,528,642,389"
2023-11-05,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",2,21121880,"1,183,989,494"
2023-11-06,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"1,200,259,532"
2023-11-07,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"1,186,038,575"
2023-11-08,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"440,939,236"
2023-11-09,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"404,552,374"
2023-11-10,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"403,083,946"
2023-11-11,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",2,21121880,"331,452,515"
2023-11-12,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",2,21121880,"354,608,890"
2023-11-13,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"464,552,450"
2023-11-14,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"643,739,797"
2023-11-15,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"324,433,527"
2023-11-16,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"334,546,701"
2023-11-17,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"313,740,207"
2023-11-18,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",2,21121880,"338,863,688"
2023-11-19,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",2,21121880,"433,927,341"
2023-11-20,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"460,150,612"
2023-11-21,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 2,587,146 "," 8,094,220 "," 777,284 "," 750,170 "," 7,302,754 ",0,21121880,"618,653,462"
2023-11-22,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"376,039,761"
2023-11-23,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"329,743,742"
2023-11-24,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"433,656,395"
2023-11-25,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"387,978,508"
2023-11-26,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"350,666,720"
2023-11-27,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"439,011,959"
2023-11-28,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"596,014,501"
2023-11-29,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"341,497,923"
2023-11-30,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 750,170 "," 7,302,754 ",0,0,"330,659,713"
