Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
30-07-2023,23-Jul,Last 2 weeks,Home,0,2665669.02,16157.79,259103.64,122549.02,4757.22,2900.34,12556.61,156521.39,156521.39," 10,21,242 "," 2,16,237 "," 3,62,543 "," 3,58,760 "," 25,55,451 ",2,21121880,"50,05,56,654"
01-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"42,65,07,126"
02-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"44,56,53,710"
03-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"39,81,56,560"
04-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"44,52,44,383"
05-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"60,82,25,289"
06-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"87,09,36,625"
07-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"44,38,39,800"
08-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"45,16,30,402"
09-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"50,70,86,943"
10-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"49,22,91,655"
11-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"55,25,33,403"
12-08-2023,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",2,21121880,"82,88,92,334"
13-08-2023,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",2,21121880,"1,15,68,48,838"
14-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"58,64,36,111"
15-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"61,08,94,990"
16-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"80,87,39,654"
17-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"2,96,60,05,930"
18-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"62,96,45,327"
19-08-2023,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",2,21121880,"66,89,81,600"
20-08-2023,23-Aug,2nd & 3rd week,All,0,3262960.44,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",2,21121880,"98,11,86,049"
21-08-2023,23-Aug,2nd & 3rd week,All,0,0,144761.74,988445.38,3243767.51,2209.78,2308.57,46548.17,339110.31,339110.31," 2,70,31,396 "," 1,00,445 "," 2,88,571 "," 13,29,948 "," 55,36,495 ",0,21121880,"51,65,79,998"
22-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"35,73,23,974"
23-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"34,12,35,622"
24-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"36,23,86,281"
25-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"37,26,06,192"
26-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"51,48,02,292"
27-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"70,70,73,530"
28-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"44,16,97,475"
29-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"31,66,84,069"
30-08-2023,23-Aug,2nd & 3rd week,All,0,0,0,0,0,0,0,46548.17,339110.31,339110.31, -   , -   , -   ," 13,29,948 "," 55,36,495 ",0,0,"25,48,41,149"
01-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"38,74,70,587"
02-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"37,79,42,100"
03-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"53,52,35,755"
04-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"68,30,57,300"
05-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"33,23,21,106"
06-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"33,41,26,439"
07-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"35,01,62,738"
08-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"35,61,86,956"
09-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"39,62,44,071"
10-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"65,21,37,130"
11-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"70,76,01,634"
12-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"35,04,79,465"
13-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"32,42,64,122"
14-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"33,24,10,887"
15-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"36,30,37,864"
16-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,0,0,0,0,0,39355.11,238793.06,238793.06, -   , -   , -   ," 11,24,432 "," 38,98,662 ",0,0,"1,15,05,77,944"
17-09-2023,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",2,21121880,"72,89,65,598"
18-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"78,62,98,981"
19-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"44,02,21,009"
20-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"52,08,55,320"
21-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"43,45,78,175"
22-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"28,30,47,696"
23-09-2023,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",2,21121880,"60,79,93,009"
24-09-2023,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",2,21121880,"48,59,09,244"
25-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"61,47,32,090"
26-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"29,07,00,539"
27-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"26,21,69,669"
28-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"25,53,23,534"
29-09-2023,23-Sep,Last 2 weeks,Smartphones,0,0,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",0,21121880,"45,95,05,967"
30-09-2023,23-Sep,Last 2 weeks,Smartphones,0,7129.67,98852.94,941876.75,1436883.92,0,0,39355.11,238793.06,238793.06," 1,19,74,033 ", -   , -   ," 11,24,432 "," 38,98,662 ",2,21121880,"50,22,56,958"
01-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"65,77,62,535"
02-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"84,73,88,808"
03-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"41,52,86,531"
04-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"44,52,67,050"
05-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"74,06,95,868"
06-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"75,22,12,127"
07-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"80,36,42,916"
08-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"83,98,24,132"
09-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"1,34,50,14,881"
10-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"58,07,64,197"
11-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"54,33,87,286"
12-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"57,11,19,375"
13-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"60,05,30,367"
14-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"80,30,85,283"
15-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"1,73,14,34,292"
16-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"1,17,36,16,345"
17-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"47,00,44,151"
18-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"46,56,21,274"
19-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"47,22,29,983"
20-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"55,21,74,108"
21-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"61,95,90,201"
22-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"79,10,93,546"
23-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"1,26,57,36,907"
24-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"57,62,39,548"
25-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"57,22,27,215"
26-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"64,42,32,724"
27-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"77,42,50,083"
28-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"78,88,88,534"
29-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",2,21121880,"1,20,79,74,387"
30-10-2023,23-Oct,Full Month,All,839849.55,0,0,375816.99,1668519.61,20377.03,2482.97,33812.58,378885.08,378885.08," 1,39,04,330 "," 9,26,229 "," 3,10,371 "," 9,66,074 "," 61,85,879 ",0,21121880,"1,80,45,28,602"
01-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"1,08,51,10,643"
02-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"2,12,36,70,899"
03-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"1,38,53,03,978"
04-11-2023,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",2,21121880,"1,52,86,42,389"
05-11-2023,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",2,21121880,"1,18,39,89,494"
06-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"1,20,02,59,532"
07-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"1,18,60,38,575"
08-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"44,09,39,236"
09-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"40,45,52,374"
10-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"40,30,83,946"
11-11-2023,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",2,21121880,"33,14,52,515"
12-11-2023,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",2,21121880,"35,46,08,890"
13-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"46,45,52,450"
14-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"64,37,39,797"
15-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"32,44,33,527"
16-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"33,45,46,701"
17-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"31,37,40,207"
18-11-2023,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",2,21121880,"33,88,63,688"
19-11-2023,23-Nov,First 3 weeks,All,892764.82,383861.1,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",2,21121880,"43,39,27,341"
20-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"46,01,50,612"
21-11-2023,23-Nov,First 3 weeks,All,892764.82,0,40057.77,151727.36,310457.52,178072.83,6218.27,26255.95,447293.71,447293.71," 25,87,146 "," 80,94,220 "," 7,77,284 "," 7,50,170 "," 73,02,754 ",0,21121880,"61,86,53,462"
22-11-2023,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 7,50,170 "," 73,02,754 ",0,0,"37,60,39,761"
23-11-2023,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 7,50,170 "," 73,02,754 ",0,0,"32,97,43,742"
24-11-2023,23-Nov,First 3 weeks,All,0,0,0,0,0,0,0,26255.95,447293.71,447293.71, -   , -   , -   ," 7,50,170 "," 73,02,754 ",0,0,"43,36,56,395"
